report_year,agency_jurisdiction,population,violent_crimes,crimes_percapita,homicides_percapita,rapes_percapita,assaults_percapita,robberies_percapita
2000,"Tampa, FL",303447,6381,2102.84,12.52,77.44,1293.47,719.4
2000,"Tucson, AZ",486699,4542,933.23,12.33,72.94,551.26,296.69
2000,"Tulsa, OK",393049,4411,1122.25,8.4,61.57,864.78,187.51
2000,"Virginia Beach, VA",425257,943,221.75,2.59,23.75,89.36,106.05
2000,"Washington, DC",572059,8622,1507.19,41.78,43.88,800.44,621.09
2000,"Wichita, KS",344284,2081,604.44,9,51.12,371.5,172.82
2000,United States,,1425486,506.5,5.5,,,
2001,"Albuquerque, NM",451098,5259,1165.82,7.54,48.55,752.83,356.91
2001,"Arlington, TX",340525,2129,625.21,4.4,42.58,376.48,201.75
2001,"Atlanta, GA",426511,10807,2533.82,33.53,86.05,1396.45,1017.79
2001,"Aurora, CO",283876,1611,567.5,5.99,68.69,326.55,166.27
2001,"Austin, TX",671462,3181,473.74,3.87,40.81,252.88,176.18
2001,"Baltimore County, MD",765496,6542,854.61,4.05,30.44,595.04,225.08
2001,"Baltimore, MD",660826,14799,2239.47,38.74,44.79,1286.27,869.67
2001,"Boston, MA",591944,7361,1243.53,10.98,60.99,745.34,426.22
2001,"Buffalo, NY",293187,3709,1265.06,21.83,78.11,619.4,545.73
2001,"Charlotte, NC",636459,7775,1221.6,10.37,46.04,694.47,470.73
2001,"Chicago, IL",2910709,46608,1601.26,22.88,67.89,877.21,633.28
2001,"Cincinnati, OH",331880,4007,1207.36,16.87,97.32,461.91,631.25
2001,"Cleveland, OH",479263,6424,1340.39,16.07,130.2,505.99,688.14
2001,"Columbus, OH",712748,6396,897.37,11.36,84.46,329.57,471.98
2001,"Dallas, TX",1215553,17776,1462.38,19.74,54.3,703.05,685.28
2001,"Denver, CO",569653,3074,539.63,7.9,55.65,256.65,219.43
2001,"Detroit, MI",956283,20947,2190.46,41.31,68.18,1338.93,742.04
2001,"El Paso, TX",576453,4386,760.86,3.47,35.22,587.73,134.44
2001,"Fairfax County, VA",948050,249,26.26,0.21,3.38,4.43,18.25
2001,"Fort Worth, TX",546828,3864,706.62,12.25,60.71,379.64,254.01
2001,"Fresno, CA",435600,4096,940.31,9.18,46.37,572.08,312.67
2001,"Honolulu, HI",885605,2453,276.99,2.26,33.08,128.84,112.8
2001,"Houston, TX",1997965,23419,1172.14,13.36,47.3,614.93,496.56
2001,"Indianapolis, IN",798251,7428,930.53,14.03,55.37,511.99,349.14
2001,"Jacksonville, FL",754679,7388,978.96,9.94,38.03,640.14,290.85
2001,"Kansas City, MO",444267,7081,1593.86,23.18,71.8,966.09,532.79
2001,"Las Vegas, NV",1117763,7549,675.37,11.9,39.99,295.41,328.07
2001,"Long Beach, CA",470099,3413,726.02,10.42,26.59,387.58,301.43
2001,"Los Angeles County, CA",1005891,7997,795.02,10.74,22.77,571.63,189.88
2001,"Los Angeles, CA",3763486,52243,1388.15,15.62,37.44,878.97,456.12
2001,"Louisville, KY",,,,,,,
2001,"Memphis, TN",655898,10906,1662.76,24.24,74.55,901.82,662.15
2001,"Mesa, AZ",410026,2516,613.62,4.15,25.85,473.38,110.24
2001,"Miami-Dade County, FL",1235499,12309,996.28,7.2,41.12,684.1,263.86
2001,"Miami, FL",371863,7210,1938.89,17.75,31.73,1158.22,731.18
2001,"Milwaukee, WI",601229,5463,908.64,21.12,49.07,353.94,484.51
2001,"Minneapolis, MN",386726,4101,1060.44,11.12,103.17,443.73,502.42
2001,"Montgomery County, MD",868758,1812,208.57,2.07,15.65,96.69,94.16
2001,"Nashville, TN",555059,9059,1632.08,10.99,74.41,1095.56,451.12
2001,"Nassau County, NY",1041508,1755,168.51,1.25,8.93,86.03,72.3
2001,"New Orleans, LA",484289,5877,1213.53,43.98,43.16,552.77,573.62
2001,"New York City, NY",8023018,68173,849.72,7.84,19.07,471.29,351.51
2001,"Newark, NJ",275823,3837,1391.11,32.63,32.99,659.48,666.01
2001,"Oakland, CA",406908,5330,1309.88,20.64,72.5,694.51,522.23
2001,"Oklahoma City, OK",507517,4183,824.21,8.87,79.8,520.77,214.77
2001,"Omaha, NE",390456,2708,693.55,6.4,40.21,424.63,222.3
2001,"Orlando, FL",190769,3685,1931.66,7.86,70.77,1283.75,569.27
2001,"Philadelphia, PA",1518302,21404,1409.73,20.35,66.79,690.05,632.55
2001,"Phoenix, AZ",1366542,10532,770.7,15.29,29.27,387.4,338.74
2001,"Pittsburgh, PA",341414,2964,868.15,16.11,39.25,407.42,405.37
2001,"Portland, OR",537081,4556,848.29,3.91,56.79,551.69,235.9
2001,"Prince George's County, MD",690617,7202,1042.84,15.35,30.84,506.36,490.29
2001,"Raleigh, NC",280791,2187,778.87,3.56,32.41,456.57,286.33
2001,"Sacramento, CA",414582,3309,798.15,9.65,40.76,400.4,347.34
2001,"Salt Lake City, UT",184723,1166,631.22,9.74,65.5,295.58,260.39
2001,"San Antonio, TX",1170622,9546,815.46,8.54,42.03,581.57,183.32
2001,"San Diego, CA",1246136,7405,594.24,4.01,27.44,424.03,138.75
2001,"San Francisco, CA",791168,6784,857.47,7.84,28.57,339.75,481.31
2001,"San Jose, CA",913513,5564,609.08,2.41,36.01,492.71,77.94
2001,"Seattle, WA",572345,4150,725.09,4.37,28.65,413.56,278.5
2001,"St. Louis, MO",350336,7664,2187.61,42.25,34.25,1214.83,896.28
2001,"Suffolk County, NY",1272846,2741,215.34,2.2,11,126.72,75.42
2001,"Tampa, FL",311310,6616,2125.21,10.92,68.1,1288.43,757.77
2001,"Tucson, AZ",503461,4823,957.97,8.34,63.76,548.6,337.27
2001,"Tulsa, OK",394125,4547,1153.69,8.63,64.95,883.22,196.89
2001,"Virginia Beach, VA",431819,838,194.06,2.78,25.71,80.82,84.76
2001,"Washington, DC",571822,9192,1607.49,40.4,31.65,874.92,660.52
2001,"Wichita, KS",345081,2443,707.95,4.93,53.03,434.97,215.02
2001,United States,,1439480,504.5,5.6,,,
2002,"Albuquerque, NM",457488,4889,1068.66,11.15,64.05,710.4,283.07
2002,"Arlington, TX",347789,2202,633.14,4.03,43.7,357.11,228.3
2002,"Atlanta, GA",435494,9969,2289.12,34.9,63.38,1233.77,957.07
2002,"Aurora, CO",289584,1827,630.91,5.53,83.57,353.27,188.55
2002,"Austin, TX",685784,3203,467.06,3.65,37.33,254.89,171.19
2002,"Baltimore County, MD",777313,6531,840.2,3.73,30.1,587.67,218.7
2002,"Baltimore, MD",671028,13789,2054.91,37.7,26.53,1288.17,702.5
2002,"Boston, MA",596444,6956,1166.25,10.06,61.87,669.64,424.68
2002,"Buffalo, NY",295441,3757,1271.66,14.55,62.62,643.78,550.7
2002,"Charlotte, NC",646864,7583,1172.27,10.36,44.68,670,447.23
2002,"Chicago, IL",2938299,45985,1565.02,22.05,66.81,845.46,630.71
2002,"Cincinnati, OH",333273,4250,1275.23,21,105.02,431.18,718.03
2002,"Cleveland, OH",481274,6364,1322.32,16.62,128.62,499.09,677.99
2002,"Columbus, OH",715739,6499,908.01,11.32,94.03,313.24,489.42
2002,"Dallas, TX",1241481,17018,1370.78,15.79,52.84,654.46,647.69
2002,"Denver, CO",581105,3104,534.15,8.78,55.24,265.18,204.95
2002,"Detroit, MI",961987,19940,2072.79,41.79,73.6,1303.76,653.65
2002,"El Paso, TX",588750,3892,661.06,2.38,37.54,523.48,97.66
2002,"Fairfax County, VA",961999,480,49.9,0.83,4.26,13.51,31.29
2002,"Fort Worth, TX",558493,4243,759.72,9.49,57.48,397.68,295.08
2002,"Fresno, CA",443363,3780,852.57,9.47,35.64,473.88,333.59
2002,"Honolulu, HI",900433,2601,288.86,2,33.76,134.05,119.05
2002,"Houston, TX",2040583,24958,1223.08,12.55,43.71,617.37,549.45
2002,"Indianapolis, IN",804034,7518,935.04,13.93,54.85,500.97,365.28
2002,"Jacksonville, FL",769253,7043,915.56,11.7,36.01,605.78,262.07
2002,"Kansas City, MO",447650,6054,1352.4,18.54,67.02,817.6,449.23
2002,"Las Vegas, NV",1153546,8981,778.56,11.88,42.82,396.52,327.34
2002,"Long Beach, CA",478478,3626,757.82,14,30.1,399.18,314.54
2002,"Los Angeles County, CA",1023813,8504,830.62,13.19,26.37,603.72,187.34
2002,"Los Angeles, CA",3830561,51695,1349.54,17.07,36.94,846.59,448.94
2002,"Louisville, KY",,,,,,,
2002,"Memphis, TN",662441,10416,1572.37,22.49,78.04,831.17,640.66
2002,"Mesa, AZ",421547,2887,684.86,5.22,30.6,509.08,139.96
2002,"Miami-Dade County, FL",1235648,11901,963.14,7.61,39.98,656.74,258.81
2002,"Miami, FL",379044,7228,1906.9,17.15,25.33,1150.53,713.9
2002,"Milwaukee, WI",605600,5782,954.76,18.33,53.83,354.69,527.91
2002,"Minneapolis, MN",390415,4123,1056.06,12.04,92.72,491.78,459.51
2002,"Montgomery County, MD",882167,1942,220.14,3.63,15.64,101.45,99.41
2002,"Nashville, TN",560596,8684,1549.07,11.24,71.89,1094.91,371.03
2002,"Nassau County, NY",1049510,1783,169.89,1.52,8.77,88.23,71.37
2002,"New Orleans, LA",486157,4556,937.15,53.07,33.32,440.6,410.16
2002,"New York City, NY",8084693,63839,789.63,7.26,20.89,424.68,336.8
2002,"Newark, NJ",279269,3193,1143.34,23.28,31.51,527.45,561.11
2002,"Oakland, CA",414161,5661,1366.86,26.08,60.12,688.62,592.04
2002,"Oklahoma City, OK",512448,4214,822.33,7.42,86.84,499.95,228.12
2002,"Omaha, NE",394090,2829,717.86,6.6,43.9,414.12,253.24
2002,"Orlando, FL",194454,3619,1861.11,7.71,62.23,1259.42,531.75
2002,"Philadelphia, PA",1524226,20057,1315.88,18.89,67.9,647.21,581.87
2002,"Phoenix, AZ",1404938,10223,727.65,12.6,29.18,395.82,290.05
2002,"Pittsburgh, PA",342529,3794,1107.64,13.72,43.21,578.93,471.78
2002,"Portland, OR",544604,4512,828.49,3.67,65,522.21,237.6
2002,"Prince George's County, MD",701275,7430,1059.5,18.25,31.94,509.5,499.8
2002,"Raleigh, NC",285383,1966,688.9,6.66,37.14,400.86,244.23
2002,"Sacramento, CA",421971,3547,840.58,11.14,43.84,374.67,410.93
2002,"Salt Lake City, UT",188504,1238,656.75,5.84,58.35,338.98,253.58
2002,"San Antonio, TX",1195592,9769,817.08,8.36,38.81,593.1,176.82
2002,"San Diego, CA",1268346,7193,567.12,3.71,26.02,409.12,128.28
2002,"San Francisco, CA",805269,6059,752.42,8.44,26.08,319.52,398.38
2002,"San Jose, CA",927821,4134,445.56,2.8,40.85,312.78,89.13
2002,"Seattle, WA",580089,4092,705.41,4.48,26.2,403.04,271.68
2002,"St. Louis, MO",353004,7499,2124.34,31.44,38.53,1256.08,798.29
2002,"Suffolk County, NY",1282631,2496,194.6,1.33,11.15,111.41,70.71
2002,"Tampa, FL",317322,6289,1981.9,11.66,64.29,1170.42,735.53
2002,"Tucson, AZ",517607,4709,909.76,9.08,65.3,574.57,260.82
2002,"Tulsa, OK",397953,4323,1086.31,6.53,61.06,792.3,226.41
2002,"Virginia Beach, VA",438175,960,219.09,0.68,31.49,85.81,101.1
2002,"Washington, DC",570898,9109,1595.56,45.89,45.89,850.24,653.53
2002,"Wichita, KS",347801,2368,680.85,5.75,59.8,386.43,228.87
2002,United States,,1423677,494.4,5.6,,,
2003,"Albuquerque, NM",468764,4439,946.96,10.88,56.1,649.58,230.39
2003,"Arlington, TX",355385,1863,524.22,2.53,46.99,306.43,168.27
2003,"Atlanta, GA",431043,8490,1969.64,34.34,65.19,1011.5,858.62
2003,"Aurora, CO",288830,1700,588.58,6.23,78.59,305.72,198.04
2003,"Austin, TX",682319,3153,462.1,3.96,33.12,241.68,183.35
2003,"Baltimore County, MD",777463,6170,793.61,3.99,27.14,555.52,206.96
2003,"Baltimore, MD",644554,11183,1735,41.89,31.65,988.28,673.18
2003,"Boston, MA",589795,7173,1216.19,6.61,44.42,697.36,467.79
2003,"Buffalo, NY",288187,3924,1361.62,22.55,71.48,693.65,573.93
2003,"Charlotte, NC",668003,7194,1076.94,9.88,45.81,618.86,402.39
2003,"Chicago, IL",2898374,39483,1362.25,20.63,62.07,682.59,596.96
2003,"Cincinnati, OH",324297,3656,1127.36,22.2,98.37,333.34,673.46
2003,"Cleveland, OH",468446,6200,1323.53,15.58,137.9,493.97,676.07
2003,"Columbus, OH",726151,6215,855.88,15.01,84.69,297.32,458.86
2003,"Dallas, TX",1230302,16865,1370.8,18.37,48.85,656.34,647.24
2003,"Denver, CO",565905,3531,623.96,11.13,53.72,308,251.1
2003,"Detroit, MI",927766,18724,2018.18,39.45,87.74,1264,626.99
2003,"El Paso, TX",586392,3502,597.21,3.58,37.35,457.2,99.08
2003,"Fairfax County, VA",972948,648,66.6,0.62,5.65,24.15,36.18
2003,"Fort Worth, TX",576339,3751,650.83,9.89,42.16,345.11,253.67
2003,"Fresno, CA",449898,3505,779.07,8.22,36.45,464.33,270.06
2003,"Honolulu, HI",905301,2606,287.86,1.66,29.38,147.58,109.25
2003,"Houston, TX",2041081,23988,1175.26,13.62,37.63,585.82,538.2
2003,"Indianapolis, IN",800167,7067,883.19,13.12,52.49,464.15,353.43
2003,"Jacksonville, FL",776417,6729,866.67,11.85,27.43,525.49,301.9
2003,"Kansas City, MO",445965,6151,1379.26,18.39,69.06,868.01,423.8
2003,"Las Vegas, NV",1189388,9158,769.98,11.85,42.96,382.63,332.52
2003,"Long Beach, CA",477368,3579,749.74,10.26,28.49,415.4,295.58
2003,"Los Angeles County, CA",1036652,7971,768.92,13.89,21.7,563.93,169.39
2003,"Los Angeles, CA",3838838,48824,1271.84,13.42,31.94,794.67,431.82
2003,"Louisville, KY",623771,3323,532.73,8.02,23.25,268.21,233.26
2003,"Memphis, TN",653858,10312,1577.1,19.27,68.67,831.68,657.48
2003,"Mesa, AZ",436569,2346,537.37,3.21,26.57,408.87,98.72
2003,"Miami-Dade County, FL",1262490,11583,917.47,7.52,46.57,624.24,239.13
2003,"Miami, FL",381651,7157,1875.27,19.39,28.04,1060.65,767.19
2003,"Milwaukee, WI",594269,5290,890.17,18.51,41.4,347.65,482.61
2003,"Minneapolis, MN",378602,4517,1193.07,12.15,101.43,500.53,578.97
2003,"Montgomery County, MD",900772,2115,234.8,2.33,14.88,106.13,111.46
2003,"Nashville, TN",554888,8332,1501.56,12.98,60.37,1032.28,395.94
2003,"Nassau County, NY",1053563,1790,169.9,1.23,8.16,87.04,73.46
2003,"New Orleans, LA",475128,4596,967.32,57.67,44.83,428.94,435.88
2003,"New York City, NY",8098066,59448,734.1,7.37,19.87,385.93,320.93
2003,"Newark, NJ",278551,2731,980.43,29.08,30.52,452.7,468.14
2003,"Oakland, CA",407003,5613,1379.11,26.78,65.85,678.62,607.86
2003,"Oklahoma City, OK",521681,4642,889.82,9.39,69.97,545.74,264.72
2003,"Omaha, NE",401692,2627,653.98,8.71,44.56,377.65,223.06
2003,"Orlando, FL",197268,3322,1684,10.65,68.94,1174.04,430.38
2003,"Philadelphia, PA",1495903,20620,1378.43,23.26,67.12,645.16,642.89
2003,"Phoenix, AZ",1403228,9722,692.83,17.17,37.48,376.2,261.97
2003,"Pittsburgh, PA",335302,3559,1061.43,19.98,40.56,513.27,487.62
2003,"Portland, OR",545271,4436,813.54,4.95,56.85,501.04,250.7
2003,"Prince George's County, MD",714496,6917,968.09,16.24,34.29,420.3,497.27
2003,"Raleigh, NC",310157,2004,646.12,4.51,26.12,374.33,241.17
2003,"Sacramento, CA",439811,3420,777.61,9.78,42.52,354.7,370.61
2003,"Salt Lake City, UT",184022,1296,704.26,8.15,43.47,378.76,273.88
2003,"San Antonio, TX",1212789,7252,597.96,7.01,44.28,376.82,169.86
2003,"San Diego, CA",1272746,7366,578.75,5.11,31.9,413.99,127.76
2003,"San Francisco, CA",772065,5725,741.52,8.94,27.85,307.75,396.99
2003,"San Jose, CA",909890,3378,371.25,3.19,30.66,247.83,89.57
2003,"Seattle, WA",576296,3944,684.37,5.55,30.19,386.78,261.84
2003,"St. Louis, MO",340256,7424,2181.89,21.75,23.81,1317.54,818.8
2003,"Suffolk County, NY",1304366,2401,184.07,2.38,8.59,99.67,73.45
2003,"Tampa, FL",320908,5733,1786.49,12.78,69.18,1153.29,551.25
2003,"Tucson, AZ",514618,4709,915.05,9.13,64.13,554.59,287.2
2003,"Tulsa, OK",393907,4304,1092.64,15.49,69.05,781.91,226.2
2003,"Virginia Beach, VA",439454,932,212.08,5.46,27.53,86.02,93.07
2003,"Washington, DC",563384,8839,1568.91,44.02,48.46,795.55,680.89
2003,"Wichita, KS",356123,2229,625.91,5.05,61.78,402.95,156.13
2003,United States,,1383676,475.8,5.7,,,
2004,"Albuquerque, NM",479074,4720,985.23,8.56,49.05,669.21,258.42
2004,"Arlington, TX",360970,1893,524.42,3.88,55.41,281.74,183.39
2004,"Atlanta, GA",430066,7921,1841.81,25.81,62.08,1029.38,724.54
2004,"Aurora, CO",293655,1739,592.19,4.43,65.72,333.38,188.66
2004,"Austin, TX",683298,3588,525.1,3.81,44.34,271.18,205.77
2004,"Baltimore County, MD",784118,6147,783.94,3.57,24.49,556.55,199.33
2004,"Baltimore, MD",634279,11667,1839.41,43.51,28.69,1128.68,638.52
2004,"Boston, MA",580087,6917,1192.41,10.52,46.37,716.96,418.56
2004,"Buffalo, NY",285567,3804,1332.09,17.86,74.24,719.97,520.02
2004,"Charlotte, NC",661883,7275,1099.14,8.91,47.14,622.16,420.92
2004,"Chicago, IL",2882746,36863,1278.75,15.54,60.95,650.28,551.97
2004,"Cincinnati, OH",318005,3668,1153.44,20.13,100,275.78,757.54
2004,"Cleveland, OH",462260,6007,1299.49,17.09,115.95,453.86,712.59
2004,"Columbus, OH",729911,5939,813.66,10.69,81.93,260.99,460.06
2004,"Dallas, TX",1228613,16165,1315.71,20.19,47.86,639.99,607.68
2004,"Denver, CO",563688,4490,796.54,15.43,43.11,482.18,255.82
2004,"Detroit, MI",914353,15913,1740.36,42.11,78.63,1023.46,596.16
2004,"El Paso, TX",593924,3242,545.86,1.85,33.84,414.19,95.97
2004,"Fairfax County, VA",973406,594,61.02,0.21,3.29,21.16,36.37
2004,"Fort Worth, TX",594950,3784,636.02,8.74,48.41,341.04,237.84
2004,"Fresno, CA",456663,3496,765.55,11.61,39.64,444.53,269.78
2004,"Honolulu, HI",906589,2507,276.53,2.87,24.49,158.95,90.23
2004,"Houston, TX",2043446,23427,1146.45,13.31,44.43,590.42,498.28
2004,"Indianapolis, IN",800589,7067,882.73,13.61,59.83,464.16,345.12
2004,"Jacksonville, FL",790972,6533,825.95,13.15,26.42,505.33,281.05
2004,"Kansas City, MO",446659,6449,1443.83,19.93,70.75,922.63,430.53
2004,"Las Vegas, NV",1239805,9783,789.08,10.57,48.8,428.94,300.77
2004,"Long Beach, CA",480945,3755,780.75,9.98,28.49,423.54,318.75
2004,"Los Angeles County, CA",1049786,7201,685.95,16.19,21.34,479.24,169.18
2004,"Los Angeles, CA",3864018,42786,1107.29,13.41,29.27,697.62,367
2004,"Louisville, KY",624697,3280,525.05,10.57,34.58,243.64,236.27
2004,"Memphis, TN",652526,10093,1546.76,16.4,68.66,883.49,578.21
2004,"Mesa, AZ",445006,2500,561.79,4.94,27.86,434.38,94.61
2004,"Miami-Dade County, FL",1116701,9193,823.23,7.88,41.55,569.53,204.26
2004,"Miami, FL",385186,6461,1677.37,17.91,26.48,1018.47,614.51
2004,"Milwaukee, WI",590874,4637,784.77,14.72,29.79,308.53,431.73
2004,"Minneapolis, MN",376255,4726,1256.06,14.09,103.39,541.12,597.47
2004,"Montgomery County, MD",909204,1934,212.71,1.98,15.4,108.56,86.78
2004,"Nashville, TN",555134,8615,1551.88,10.63,71.15,1087.31,382.79
2004,"Nassau County, NY",1049729,1760,167.66,0.95,7.34,90.4,68.97
2004,"New Orleans, LA",471057,4467,948.29,56.04,40.12,462.36,389.76
2004,"New York City, NY",8101321,55688,687.39,7.04,17.63,361.88,300.85
2004,"Newark, NJ",279857,2867,1024.45,30.02,26.08,487.75,480.6
2004,"Oakland, CA",403445,5151,1276.75,20.57,64.94,648.42,542.82
2004,"Oklahoma City, OK",525094,4321,822.9,7.43,71.23,520.86,223.39
2004,"Omaha, NE",406109,2608,642.19,4.92,46.05,388.32,202.9
2004,"Orlando, FL",203764,3562,1748.1,8.34,85.39,1182.25,472.11
2004,"Philadelphia, PA",1484224,20902,1408.28,22.23,67.44,661.22,657.38
2004,"Phoenix, AZ",1428973,9465,662.36,14.14,34.29,353.4,260.54
2004,"Pittsburgh, PA",334231,3739,1118.69,13.76,29.62,595.99,479.31
2004,"Portland, OR",543838,4034,741.77,5.33,57.55,442.23,236.65
2004,"Prince George's County, MD",719457,7141,992.55,18.63,36,447.56,490.37
2004,"Raleigh, NC",321850,1867,580.08,4.97,30.76,338.98,205.38
2004,"Sacramento, CA",450472,4730,1050.01,11.1,43.29,570.73,424.89
2004,"Salt Lake City, UT",182768,1329,727.15,7.66,50.88,414.73,253.87
2004,"San Antonio, TX",1235128,7846,635.24,7.61,54.81,400.61,172.21
2004,"San Diego, CA",1281366,6774,528.65,4.84,29.11,365.94,128.77
2004,"San Francisco, CA",760353,5757,757.15,11.57,19.99,325.64,399.95
2004,"San Jose, CA",908712,3379,371.84,2.64,28.17,254.65,86.39
2004,"Seattle, WA",575816,3798,659.59,4.17,25.18,354.45,275.78
2004,"St. Louis, MO",335143,6957,2075.83,33.72,51.02,1205.75,785.34
2004,"Suffolk County, NY",1311623,2268,172.92,2.13,8.31,98.05,64.42
2004,"Tampa, FL",324704,5178,1594.68,9.24,55.74,1094.54,435.17
2004,"Tucson, AZ",522487,4873,932.65,10.53,74.07,551.02,297.04
2004,"Tulsa, OK",389135,4688,1204.72,12.34,76.84,849.58,265.97
2004,"Virginia Beach, VA",443840,1006,226.66,3.38,31.77,83.81,107.7
2004,"Washington, DC",553523,7336,1325.33,35.77,39.38,697.89,552.28
2004,"Wichita, KS",356179,2887,810.55,8.14,67.66,558.71,176.04
2004,United States,,1360088,463.2,5.5,,,
2005,"Albuquerque, NM",490631,4670,951.84,10.8,58.09,648.55,234.39
2005,"Arlington, TX",365380,2369,648.37,6.57,48.72,382.89,210.19
2005,"Atlanta, GA",430666,7213,1674.85,20.9,51.78,937.85,664.32
2005,"Aurora, CO",295888,1835,620.17,9.46,75.37,317.69,217.65
2005,"Austin, TX",693019,3393,489.6,3.75,45.02,270.27,170.56
2005,"Baltimore County, MD",786768,5609,712.92,5.08,22.5,461,224.34
2005,"Baltimore, MD",641097,11248,1754.49,41.96,25.27,1077.37,609.89
2005,"Boston, MA",567589,7479,1317.68,12.86,47.22,790.89,466.71
2005,"Buffalo, NY",283269,3938,1390.2,19.77,64.96,716.99,588.49
2005,"Charlotte, NC",677122,7933,1171.58,12.55,47.7,572.42,538.9
2005,"Chicago, IL",2873441,36050,1254.59,15.59,58.99,624.44,555.57
2005,"Cincinnati, OH",314292,3738,1189.34,25.14,104.68,321.36,738.17
2005,"Cleveland, OH",458885,6430,1401.22,23.97,106.34,455.02,815.89
2005,"Columbus, OH",730329,6203,849.34,14.1,76.27,237.29,521.68
2005,"Dallas, TX",1230303,15429,1254.08,16.42,45.68,632.61,559.37
2005,"Denver, CO",564552,4446,787.53,10.45,55.97,467.98,253.12
2005,"Detroit, MI",900932,21274,2361.33,41.4,65.49,1496.78,757.66
2005,"El Paso, TX",601839,2621,435.5,2.33,50.01,308.72,74.44
2005,"Fairfax County, VA",980586,575,58.64,1.43,5.81,21.01,30.39
2005,"Fort Worth, TX",613261,3920,639.21,9.78,50.71,353.85,224.86
2005,"Fresno, CA",460758,3897,845.78,10.63,32.34,526.09,276.72
2005,"Honolulu, HI",908521,2570,282.88,1.65,25.76,162.9,92.57
2005,"Houston, TX",2045732,23987,1172.54,16.33,42.63,569.62,543.96
2005,"Indianapolis, IN",800304,7948,993.12,13.49,65.85,504.68,409.09
2005,"Jacksonville, FL",795259,6600,829.92,11.44,23.77,511.41,283.3
2005,"Kansas City, MO",447915,6536,1459.21,28.13,65.86,918.7,446.51
2005,"Las Vegas, NV",1281698,9530,743.54,11.31,48.06,411.56,272.61
2005,"Long Beach, CA",479729,3399,708.53,8.75,21.68,385.63,292.46
2005,"Los Angeles County, CA",1058840,7459,704.45,15.87,22.01,486.19,180.39
2005,"Los Angeles, CA",3871077,31767,820.62,12.63,28.55,423.03,356.41
2005,"Louisville, KY",623735,3896,624.62,8.82,33.51,290.19,292.11
2005,"Memphis, TN",678988,12637,1861.15,20.32,59.06,1124.03,657.74
2005,"Mesa, AZ",452340,2280,504.05,6.41,42.89,353.05,101.69
2005,"Miami-Dade County, FL",1136560,9263,815,6.16,38.01,564.86,205.97
2005,"Miami, FL",388295,6134,1579.73,13.91,15.97,1029.89,519.97
2005,"Milwaukee, WI",586500,6027,1027.62,20.63,26.94,479.28,500.77
2005,"Minneapolis, MN",376277,5472,1454.25,12.49,106.84,648.19,686.73
2005,"Montgomery County, MD",910985,2079,228.21,2.09,16.47,96.05,113.61
